 time            v(adc0)         v(adc1)         v(adc2)         v(adc3)         v(adc4)         v(adc5)         v(adc6)         v(adc7)        
 4.55246152e-06 -1.12081621e-07 -1.12081621e-07 -1.12081595e-07 -1.12081621e-07 -1.13368592e-07 -1.13368592e-07 -1.12081633e-07 -1.12867406e-07 
 4.55446152e-06  1.18689427e-07  1.18689427e-07  1.18689405e-07  1.18689427e-07  1.19991064e-07  1.19991064e-07  1.18689439e-07  1.19486371e-07 
 4.55646152e-06 -1.06674110e-07 -1.06674109e-07 -1.06674092e-07 -1.06674110e-07 -1.07990336e-07 -1.07990336e-07 -1.06674122e-07 -1.07482216e-07 
 4.55846152e-06  1.13304627e-07  1.13304627e-07  1.13304613e-07  1.13304627e-07  1.14635357e-07  1.14635357e-07  1.13304639e-07  1.14123891e-07 
 4.56046152e-06 -1.01312964e-07 -1.01312964e-07 -1.01312954e-07 -1.01312964e-07 -1.02658116e-07 -1.02658116e-07 -1.01312977e-07 -1.02143383e-07 
 4.56246152e-06  1.07997988e-07  1.07997988e-07  1.07997982e-07  1.07997988e-07  1.09357913e-07  1.09357913e-07  1.07998001e-07  1.08839825e-07 
 4.56446152e-06 -9.59972203e-08 -9.59972202e-08 -9.59972184e-08 -9.59972204e-08 -9.73709755e-08 -9.73709756e-08 -9.59972336e-08 -9.68499383e-08 
 4.56646152e-06  1.02678753e-07  1.02678753e-07  1.02678755e-07  1.02678753e-07  1.04066656e-07  1.04066656e-07  1.02678766e-07  1.03542588e-07 
 4.56846152e-06 -9.07397921e-08 -9.07397921e-08 -9.07397986e-08 -9.07397923e-08 -9.21417495e-08 -9.21417496e-08 -9.07398060e-08 -9.16147291e-08 
 4.57046152e-06  9.74490439e-08  9.74490439e-08  9.74490547e-08  9.74490441e-08  9.88649566e-08  9.88649566e-08  9.74490580e-08  9.83350610e-08 
 4.57246152e-06 -8.55385699e-08 -8.55385699e-08 -8.55385850e-08 -8.55385701e-08 -8.69683397e-08 -8.69683398e-08 -8.55385843e-08 -8.64356468e-08 
 4.57446152e-06  9.22769924e-08  9.22769924e-08  9.22770119e-08  9.22769926e-08  9.37205153e-08  9.37205154e-08  9.22770071e-08  9.31851016e-08 
 4.57646152e-06 -8.03964013e-08 -8.03964012e-08 -8.03964252e-08 -8.03964014e-08 -8.18535741e-08 -8.18535741e-08 -8.03964162e-08 -8.13155165e-08 
 4.57846152e-06  8.71653360e-08  8.71653360e-08  8.71653645e-08  8.71653362e-08  8.86360502e-08  8.86360503e-08  8.71653512e-08  8.80954245e-08 
 4.58046152e-06 -7.53159159e-08 -7.53159159e-08 -7.53159489e-08 -7.53159161e-08 -7.68000633e-08 -7.68000633e-08 -7.53159314e-08 -7.62569456e-08 
 4.58246152e-06  8.21165987e-08  8.21165987e-08  8.21166363e-08  8.21165989e-08  8.36140663e-08  8.36140664e-08  8.21166145e-08  8.30685315e-08 
 4.58446152e-06 -7.02995341e-08 -7.02995341e-08 -7.02995765e-08 -7.02995343e-08 -7.18102090e-08 -7.18102090e-08 -7.02995502e-08 -7.12623326e-08 
 4.58646152e-06  7.71330993e-08  7.71330993e-08  7.71331464e-08  7.71330995e-08  7.86568642e-08  7.86568642e-08  7.71331156e-08  7.81067200e-08 
 4.58846152e-06 -6.53494754e-08 -6.53494754e-08 -6.53495272e-08 -6.53494755e-08 -6.68862126e-08 -6.68862126e-08 -6.53494919e-08 -6.63338753e-08 
 4.59046152e-06  7.22169599e-08  7.22169599e-08  7.22170166e-08  7.22169601e-08  7.37665481e-08  7.37665482e-08  7.22169768e-08  7.32120907e-08 
 4.59246152e-06 -6.04677664e-08 -6.04677664e-08 -6.04678279e-08 -6.04677665e-08 -6.20300834e-08 -6.20300835e-08 -6.04677834e-08 -6.14735796e-08 
 4.59446152e-06  6.73701141e-08  6.73701141e-08  6.73701805e-08  6.73701142e-08  6.89450346e-08  6.89450347e-08  6.73701315e-08  6.83865564e-08 
 4.59646152e-06 -5.56562495e-08 -5.56562495e-08 -5.56563210e-08 -5.56562497e-08 -5.72436470e-08 -5.72436471e-08 -5.56562672e-08 -5.66832674e-08 
 4.59846152e-06  6.25943152e-08  6.25943152e-08  6.25943916e-08  6.25943153e-08  6.41940604e-08  6.41940604e-08  6.25943332e-08  6.36318502e-08 
 4.60046152e-06 -5.09165909e-08 -5.09165910e-08 -5.09166725e-08 -5.09165911e-08 -5.25285533e-08 -5.25285533e-08 -5.09166092e-08 -5.19645847e-08 
 4.60246152e-06  5.78911438e-08  5.78911439e-08  5.78912305e-08  5.78911441e-08  5.95151903e-08  5.95151903e-08  5.78911625e-08  5.89495332e-08 
 4.60446152e-06 -4.62502880e-08 -4.62502881e-08 -4.62503798e-08 -4.62502883e-08 -4.78862839e-08 -4.78862839e-08 -4.62503069e-08 -4.73190095e-08 
 4.60646152e-06  5.32620164e-08  5.32620164e-08  5.32621133e-08  5.32620166e-08  5.49098251e-08  5.49098252e-08  5.32620355e-08  5.43410022e-08 
 4.60846152e-06 -4.16586773e-08 -4.16586773e-08 -4.16587795e-08 -4.16586774e-08 -4.33181605e-08 -4.33181606e-08 -4.16586967e-08 -4.27478594e-08 
 4.61046152e-06  4.87081914e-08  4.87081914e-08  4.87082989e-08  4.87081916e-08  5.03792091e-08  5.03792092e-08  4.87082111e-08  4.98074975e-08 
 4.61246152e-06 -3.71429417e-08 -3.71429418e-08 -3.71430545e-08 -3.71429419e-08 -3.88253518e-08 -3.88253518e-08 -3.71429618e-08 -3.82522990e-08 
 4.61446152e-06  4.42307780e-08  4.42307780e-08  4.42308961e-08  4.42307782e-08  4.59244372e-08  4.59244373e-08  4.42307983e-08  4.53501100e-08 
 4.61646152e-06 -3.26974376e-08 -3.26974376e-08 -3.26975609e-08 -3.26974377e-08 -3.44016569e-08 -3.44016569e-08 -3.26974582e-08 -3.38263049e-08 
 4.61846152e-06  3.98344665e-08  3.98344665e-08  3.98345954e-08  3.98344667e-08  4.15501647e-08  4.15501648e-08  3.98344874e-08  4.09734939e-08 
 4.62046152e-06 -2.83465854e-08 -2.83465855e-08 -2.83467197e-08 -2.83465856e-08 -3.00730934e-08 -3.00730935e-08 -2.83466066e-08 -2.94953492e-08 
 4.62246152e-06  3.55121683e-08  3.55121684e-08  3.55123082e-08  3.55121686e-08  3.72493369e-08  3.72493369e-08  3.55121899e-08  3.66705839e-08 
 4.62446152e-06 -2.40637019e-08 -2.40637019e-08 -2.40638473e-08 -2.40637021e-08 -2.58113787e-08 -2.58113788e-08 -2.40637237e-08 -2.52316832e-08 
 4.62646152e-06  3.12688327e-08  3.12688327e-08  3.12689835e-08  3.12688329e-08  3.30268657e-08  3.30268658e-08  3.12688547e-08  3.24462912e-08 
 4.62846152e-06 -1.98600819e-08 -1.98600819e-08 -1.98602383e-08 -1.98600821e-08 -2.16283162e-08 -2.16283162e-08 -1.98601043e-08 -2.10469277e-08 
 4.63046152e-06  2.71100376e-08  2.71100376e-08  2.71101996e-08  2.71100378e-08  2.88888838e-08  2.88888839e-08  2.71100603e-08  2.83065608e-08 
 4.63246152e-06 -1.57326326e-08 -1.57326327e-08 -1.57328002e-08 -1.57326328e-08 -1.75208217e-08 -1.75208218e-08 -1.57326556e-08 -1.69379921e-08 
 4.63446152e-06  2.30178627e-08  2.30178628e-08  2.30180359e-08  2.30178628e-08  2.48157819e-08  2.48157820e-08  2.30178860e-08  2.42323263e-08 
 4.63646152e-06 -1.16894466e-08 -1.16894466e-08 -1.16896255e-08 -1.16894468e-08 -1.34969354e-08 -1.34969355e-08 -1.16894702e-08 -1.29129167e-08 
 4.63846152e-06  1.90148442e-08  1.90148443e-08  1.90150288e-08  1.90148444e-08  2.08317434e-08  2.08317435e-08  1.90148681e-08  2.02472218e-08 
 4.64046152e-06 -7.72668145e-09 -7.72668149e-09 -7.72687174e-09 -7.72668169e-09 -9.55282791e-09 -9.55282802e-09 -7.72670568e-09 -8.96786534e-09 
 4.64246152e-06  1.50923591e-08  1.50923592e-08  1.50925552e-08  1.50923594e-08  1.69275916e-08  1.69275917e-08  1.50923837e-08  1.63422471e-08 
 4.64446152e-06 -3.84499254e-09 -3.84499252e-09 -3.84519425e-09 -3.84499277e-09 -5.68869006e-09 -5.68869013e-09 -3.84501736e-09 -5.10308628e-09 
 4.64646152e-06  1.12514660e-08  1.12514660e-08  1.12516733e-08  1.12514662e-08  1.31034689e-08  1.31034690e-08  1.12514911e-08  1.25176632e-08 
 4.64846152e-06 -4.73481785e-11 -4.73481802e-11 -4.75612823e-11 -4.73484482e-11 -1.90735864e-09 -1.90735872e-09 -4.73736086e-11 -1.32153204e-09 
 4.65046152e-06  7.49523606e-09  7.49523602e-09  7.49545482e-09  7.49523628e-09  9.36309214e-09  9.36309220e-09  7.49526173e-09  8.77730260e-09 
 4.65246152e-06  3.67083120e-09  3.67083119e-09  3.67060675e-09  3.67083101e-09  1.79527557e-09  1.79527548e-09  3.67080524e-09  2.38097607e-09 
 4.65446152e-06  3.81822628e-09  3.81822625e-09  3.81845656e-09  3.81822650e-09  5.70176595e-09  5.70176601e-09  3.81825257e-09  5.11615398e-09 
 4.65646152e-06  7.30504252e-09  7.30504258e-09  7.30480643e-09  7.30504233e-09  5.41369463e-09  5.41369456e-09  7.30501593e-09  5.99916133e-09 
 4.65846152e-06  2.24254271e-10  2.24254219e-10  2.24496177e-10  2.24254475e-10  2.12337315e-09  2.12337323e-09  2.24281173e-10  1.53797945e-09 
 4.66046152e-06  1.08588266e-08  1.08588267e-08  1.08585788e-08  1.08588264e-08  8.95211497e-09  8.95211490e-09  1.08587995e-08  9.53737901e-09 
 4.66246152e-06 -3.28939225e-09 -3.28939226e-09 -3.28913864e-09 -3.28939212e-09 -1.37525343e-09 -1.37525336e-09 -3.28936480e-09 -1.96033424e-09 
 4.66446152e-06  1.43370671e-08  1.43370671e-08  1.43368076e-08  1.43370670e-08  1.24150854e-08  1.24150853e-08  1.43370394e-08  1.30001110e-08 
 4.66646152e-06 -6.71766602e-09 -6.71766605e-09 -6.71740081e-09 -6.71766589e-09 -4.78982023e-09 -4.78982015e-09 -6.71763804e-09 -5.37418483e-09 
 4.66846152e-06  1.77320588e-08  1.77320588e-08  1.77317876e-08  1.77320587e-08  1.57960905e-08  1.57960904e-08  1.77320305e-08  1.63804793e-08 
 4.67046152e-06 -1.00739837e-08 -1.00739837e-08 -1.00737067e-08 -1.00739836e-08 -8.13190671e-09 -8.13190664e-09 -1.00739551e-08 -8.71571263e-09 
 4.67246152e-06  2.10375359e-08  2.10375359e-08  2.10372530e-08  2.10375358e-08  1.90889065e-08  1.90889064e-08  2.10375070e-08  1.96722628e-08 
 4.67446152e-06 -1.33488144e-08 -1.33488145e-08 -1.33485257e-08 -1.33488144e-08 -1.13938018e-08 -1.13938017e-08 -1.33487853e-08 -1.19766581e-08 
 4.67646152e-06  2.42807439e-08  2.42807439e-08  2.42804491e-08  2.42807437e-08  2.23189218e-08  2.23189217e-08  2.42807143e-08  2.29014090e-08 
 4.67846152e-06 -1.65417865e-08 -1.65417865e-08 -1.65414859e-08 -1.65417863e-08 -1.45745641e-08 -1.45745641e-08 -1.65417566e-08 -1.51562651e-08 
 4.68046152e-06  2.74356597e-08  2.74356597e-08  2.74353532e-08  2.74356596e-08  2.54619755e-08  2.54619754e-08  2.74356296e-08  2.60432073e-08 
 4.68246152e-06 -1.96503091e-08 -1.96503092e-08 -1.96499970e-08 -1.96503090e-08 -1.76721935e-08 -1.76721935e-08 -1.96502787e-08 -1.82523589e-08 
 4.68446152e-06  3.05157034e-08  3.05157034e-08  3.05153852e-08  3.05157033e-08  2.85308397e-08  2.85308396e-08  3.05156727e-08  2.91106222e-08 
 4.68646152e-06 -2.26895130e-08 -2.26895131e-08 -2.26891892e-08 -2.26895130e-08 -2.07005789e-08 -2.07005789e-08 -2.26894822e-08 -2.12791997e-08 
 4.68846152e-06  3.35071876e-08  3.35071877e-08  3.35068578e-08  3.35071876e-08  3.15124727e-08  3.15124726e-08  3.35071565e-08  3.20904329e-08 
 4.69046152e-06 -2.56542229e-08 -2.56542229e-08 -2.56538873e-08 -2.56542228e-08 -2.36551583e-08 -2.36551582e-08 -2.56541914e-08 -2.42320474e-08 
 4.69246152e-06  3.64460963e-08  3.64460964e-08  3.64457547e-08  3.64460963e-08  3.44409823e-08  3.44409823e-08  3.64460646e-08  3.50172979e-08 
 4.69446152e-06 -2.85391892e-08 -2.85391892e-08 -2.85388420e-08 -2.85391892e-08 -2.65307282e-08 -2.65307281e-08 -2.85391572e-08 -2.71056985e-08 
 4.69646152e-06  3.92948519e-08  3.92948520e-08  3.92944986e-08  3.92948519e-08  3.72806916e-08  3.72806915e-08  3.92948195e-08  3.78549962e-08 
 4.69846152e-06 -3.13482958e-08 -3.13482958e-08 -3.13479369e-08 -3.13482957e-08 -2.93311494e-08 -2.93311494e-08 -3.13482632e-08 -2.99040206e-08 
 4.70046152e-06  4.20680671e-08  4.20680671e-08  4.20677021e-08  4.20680670e-08  4.00455722e-08  4.00455721e-08  4.20680341e-08  4.06176875e-08 
 4.70246152e-06 -3.40822886e-08 -3.40822885e-08 -3.40819180e-08 -3.40822885e-08 -3.20571680e-08 -3.20571680e-08 -3.40822553e-08 -3.26277639e-08 
 4.70446152e-06  4.47665065e-08  4.47665065e-08  4.47661300e-08  4.47665064e-08  4.27363883e-08  4.27363883e-08  4.47664729e-08  4.33061406e-08 
 4.70646152e-06 -3.67419489e-08 -3.67419489e-08 -3.67415669e-08 -3.67419489e-08 -3.47095648e-08 -3.47095647e-08 -3.67419151e-08 -3.52777140e-08 
 4.70846152e-06  4.73909688e-08  4.73909688e-08  4.73905808e-08  4.73909688e-08  4.53539379e-08  4.53539378e-08  4.73909347e-08  4.59211576e-08 
 4.71046152e-06 -3.93280911e-08 -3.93280911e-08 -3.93276976e-08 -3.93280911e-08 -3.72891527e-08 -3.72891527e-08 -3.93280568e-08 -3.78546881e-08 
 4.71246152e-06  4.99422839e-08  4.99422839e-08  4.99418845e-08  4.99422839e-08  4.78990495e-08  4.78990494e-08  4.99422493e-08  4.84635715e-08 
 4.71446152e-06 -4.18415590e-08 -4.18415590e-08 -4.18411541e-08 -4.18415590e-08 -3.97967743e-08 -3.97967743e-08 -4.18415241e-08 -4.03595330e-08 
 4.71646152e-06  5.24213104e-08  5.24213104e-08  5.24208996e-08  5.24213104e-08  5.03725797e-08  5.03725797e-08  5.24212752e-08  5.09342433e-08 
 4.71846152e-06 -4.42832239e-08 -4.42832239e-08 -4.42828077e-08 -4.42832239e-08 -4.22332988e-08 -4.22332987e-08 -4.42831884e-08 -4.27931223e-08 
 4.72046152e-06  5.48289328e-08  5.48289328e-08  5.48285107e-08  5.48289328e-08  5.27754112e-08  5.27754111e-08  5.48288971e-08  5.33340598e-08 
 4.72246152e-06 -4.66539819e-08 -4.66539819e-08 -4.66535544e-08 -4.66539818e-08 -4.45996198e-08 -4.45996197e-08 -4.66539458e-08 -4.51563538e-08 
 4.72446152e-06  5.71660594e-08  5.71660593e-08  5.71656260e-08  5.71660593e-08  5.51084491e-08  5.51084490e-08  5.71660230e-08  5.56639306e-08 
 4.72646152e-06 -4.89547514e-08 -4.89547514e-08 -4.89543127e-08 -4.89547513e-08 -4.68966527e-08 -4.68966526e-08 -4.89547148e-08 -4.74501472e-08 
 4.72846152e-06  5.94336194e-08  5.94336194e-08  5.94331749e-08  5.94336194e-08  5.73726197e-08  5.73726196e-08  5.94335825e-08  5.79247861e-08 
 4.73046152e-06 -5.11864712e-08 -5.11864712e-08 -5.11860215e-08 -5.11864712e-08 -4.91253328e-08 -4.91253327e-08 -5.11864341e-08 -4.96754422e-08 
 4.73246152e-06  6.16325617e-08  6.16325616e-08  6.16321061e-08  6.16325616e-08  5.95688681e-08  5.95688680e-08  6.16325242e-08  6.01175756e-08 
 4.73446152e-06 -5.33500980e-08 -5.33500980e-08 -5.33496373e-08 -5.33500980e-08 -5.12866131e-08 -5.12866131e-08 -5.33500603e-08 -5.18331956e-08 
 4.73646152e-06  6.37638517e-08  6.37638517e-08  6.37633853e-08  6.37638516e-08  6.16981559e-08  6.16981558e-08  6.37638137e-08  6.22432648e-08 
 4.73846152e-06 -5.54466045e-08 -5.54466044e-08 -5.54461329e-08 -5.54466044e-08 -5.33814621e-08 -5.33814620e-08 -5.54465662e-08 -5.39243802e-08 
 4.74000000e-06  6.61386980e-08  6.61386981e-08  6.61382191e-08  6.61386980e-08  6.40713575e-08  6.40713574e-08  6.61386595e-08  6.46122117e-08 
 4.74020000e-06  2.27720306e-09  2.27720298e-09  2.27721600e-09  2.27720310e-09  2.27565872e-09  2.27565869e-09  2.27720369e-09  2.28104713e-09 
 4.74060000e-06  6.86252097e-09  6.86252110e-09  6.86250844e-09  6.86252102e-09  6.86599785e-09  6.86599786e-09  6.86252048e-09  6.86024305e-09 
 4.74140000e-06  2.54166684e-09  2.54166675e-09  2.54167915e-09  2.54166674e-09  2.53723194e-09  2.53723184e-09  2.54166731e-09  2.54315616e-09 
 4.74246255e-06  6.70939745e-09  6.70939760e-09  6.70938532e-09  6.70939754e-09  6.71432394e-09  6.71432397e-09  6.70939699e-09  6.70850415e-09 
 4.74341552e-06  2.68032561e-09  2.68032542e-09  2.68033753e-09  2.68032555e-09  2.67682125e-09  2.67682122e-09  2.68032608e-09  2.68055290e-09 
 4.74437463e-06  6.56010431e-09  6.56010448e-09  6.56009252e-09  6.56010437e-09  6.55573444e-09  6.55573442e-09  6.56010385e-09  6.56053962e-09 
 4.74500000e-06  2.89098744e-09  2.89098726e-09  2.89099898e-09  2.89098748e-09  2.93779530e-09  2.93779529e-09  2.89098799e-09  2.88953796e-09 
 4.74509709e-06  4.38386209e-09  4.38386213e-09  4.38386214e-09  4.38386201e-09  4.07811719e-09  4.07811708e-09  4.38386205e-09  4.38539297e-09 
 4.74529128e-06  4.77805074e-09  4.77805034e-09  4.77805352e-09  4.77805066e-09  5.46040908e-09  5.46040913e-09  4.77805059e-09  4.77696321e-09 
 4.74567965e-06  4.82600179e-09  4.82600215e-09  4.82599537e-09  4.82600190e-09  4.00782336e-09  4.00782338e-09  4.82600194e-09  4.82666403e-09 
 4.74626877e-06  4.19057969e-09  4.19057938e-09  4.19058982e-09  4.19057961e-09  5.04987621e-09  5.04987619e-09  4.19057957e-09  4.19028453e-09 
 4.74737752e-06  5.32352668e-09  5.32352704e-09  5.32351410e-09  5.32352680e-09  4.46030364e-09  4.46030371e-09  5.32352685e-09  5.32359990e-09 
 4.74937752e-06  3.87182174e-09  3.87182142e-09  3.87183587e-09  3.87182160e-09  4.73172130e-09  4.73172127e-09  3.87182154e-09  3.87187909e-09 
 4.75137752e-06  5.57416195e-09  5.57416228e-09  5.57414610e-09  5.57416212e-09  4.72149111e-09  4.72149114e-09  5.57416216e-09  5.57396901e-09 
 4.75337752e-06  3.60465492e-09  3.60465464e-09  3.60467264e-09  3.60465483e-09  4.44623027e-09  4.44623023e-09  3.60465475e-09  3.60498814e-09 
 4.75537752e-06  5.85774796e-09  5.85774822e-09  5.85772825e-09  5.85774802e-09  5.03108030e-09  5.03108036e-09  5.85774809e-09  5.85727008e-09 
 4.75737752e-06  3.30481098e-09  3.30481076e-09  3.30483281e-09  3.30481095e-09  4.11282830e-09  4.11282824e-09  3.30481091e-09  3.30543760e-09 
 4.75937752e-06  6.17364196e-09  6.17364220e-09  6.17361787e-09  6.17364195e-09  5.38793586e-09  5.38793588e-09  6.17364206e-09  6.17286303e-09 
 4.76137752e-06  2.97311808e-09  2.97311785e-09  2.97314457e-09  2.97311805e-09  3.73294582e-09  3.73294583e-09  2.97311797e-09  2.97405252e-09 
 4.76337752e-06  6.52084163e-09  6.52084184e-09  6.52081261e-09  6.52084169e-09  5.79035673e-09  5.79035674e-09  6.52084177e-09  6.51974877e-09 
 4.76537752e-06  2.61074164e-09  2.61074144e-09  2.61077335e-09  2.61074160e-09  3.30853062e-09  3.30853061e-09  2.61074152e-09  2.61199520e-09 
 4.76737752e-06  6.89802921e-09  6.89802941e-09  6.89799469e-09  6.89802928e-09  6.23617133e-09  6.23617134e-09  6.89802936e-09  6.89661299e-09 
 4.76937752e-06  2.21914100e-09  2.21914078e-09  2.21917849e-09  2.21914087e-09  2.84195641e-09  2.84195639e-09  2.21914083e-09  2.22072140e-09 
 4.77137752e-06  7.30361455e-09  7.30361471e-09  7.30357385e-09  7.30361465e-09  6.72282460e-09  6.72282467e-09  7.30361473e-09  7.30186897e-09 
 4.77337752e-06  1.80002671e-09  1.80002659e-09  1.80007070e-09  1.80002660e-09  2.33593989e-09  2.33593990e-09  1.80002653e-09  1.80193793e-09 
 4.77537752e-06  7.73577656e-09  7.73577674e-09  7.73572913e-09  7.73577669e-09  7.24745676e-09  7.24745676e-09  7.73577676e-09  7.73369975e-09 
 4.77737752e-06  1.35532041e-09  1.35532028e-09  1.35537141e-09  1.35532033e-09  1.79346645e-09  1.79346646e-09  1.35532026e-09  1.35756233e-09 
 4.77937752e-06  8.19250295e-09  8.19250307e-09  8.19244822e-09  8.19250303e-09  7.80697348e-09  7.80697350e-09  8.19250311e-09  8.19009692e-09 
 4.78137752e-06  8.87115936e-10  8.87115785e-10  8.87174445e-10  8.87115748e-10  1.21772340e-09  1.21772338e-09  8.87115758e-10  8.89684388e-10 
 4.78337752e-06  8.67162736e-09  8.67162745e-09  8.67156491e-09  8.67162748e-09  8.39810928e-09  8.39810930e-09  8.67162752e-09  8.66889853e-09 
 4.78537752e-06  3.97643150e-10  3.97643067e-10  3.97709682e-10  3.97642993e-10  6.12040645e-10  6.12040648e-10  3.97642996e-10  4.00529837e-10 
 4.78737752e-06  9.17086465e-09  9.17086473e-09  9.17079396e-09  9.17086475e-09  9.01748279e-09  9.01748278e-09  9.17086480e-09  9.16782324e-09 
 4.78937752e-06 -1.10797819e-10 -1.10797887e-10 -1.10722829e-10 -1.10797936e-10 -2.01660368e-11 -2.01660629e-11 -1.10797954e-10 -1.07604357e-10 
 4.79137752e-06  9.68790730e-09  9.68790741e-09  9.68782795e-09  9.68790747e-09  9.66165526e-09  9.66165529e-09  9.68790746e-09  9.68456594e-09 
 4.79337752e-06 -6.35967273e-10 -6.35967379e-10 -6.35883428e-10 -6.35967430e-10 -6.75637094e-10 -6.75637119e-10 -6.35967443e-10 -6.32482616e-10 
 4.79537752e-06  1.02205896e-08  1.02205897e-08  1.02205013e-08  1.02205898e-08  1.03275545e-08  1.03275544e-08  1.02205899e-08  1.02169670e-08 
 4.79737752e-06 -1.17555061e-09 -1.17555069e-09 -1.17545772e-09 -1.17555077e-09 -1.35110359e-09 -1.35110360e-09 -1.17555078e-09 -1.17179558e-09 
 4.79937752e-06  1.07664558e-08  1.07664558e-08  1.07663583e-08  1.07664559e-08  1.10117250e-08  1.10117250e-08  1.07664559e-08  1.07625746e-08 
 4.80137752e-06 -1.72708543e-09 -1.72708548e-09 -1.72698332e-09 -1.72708558e-09 -2.04312712e-09 -2.04312714e-09 -1.72708562e-09 -1.72308476e-09 
 4.80337752e-06  1.13230423e-08  1.13230424e-08  1.13229355e-08  1.13230425e-08  1.17107526e-08  1.17107527e-08  1.13230425e-08  1.13189293e-08 
 4.80537752e-06 -2.28811284e-09 -2.28811291e-09 -2.28800144e-09 -2.28811299e-09 -2.74832457e-09 -2.74832453e-09 -2.28811301e-09 -2.28389513e-09 
 4.80737752e-06  1.18879001e-08  1.18879001e-08  1.18877840e-08  1.18879002e-08  1.24212914e-08  1.24212914e-08  1.18879002e-08  1.18835858e-08 
 4.80937752e-06 -2.85619807e-09 -2.85619802e-09 -2.85607738e-09 -2.85619808e-09 -3.46339222e-09 -3.46339224e-09 -2.85619814e-09 -2.85179575e-09 
 4.81137752e-06  1.24586130e-08  1.24586130e-08  1.24584878e-08  1.24586131e-08  1.31400851e-08  1.31400852e-08  1.24586131e-08  1.24541319e-08 
 4.81337752e-06 -3.42894795e-09 -3.42894789e-09 -3.42881820e-09 -3.42894795e-09 -4.18512641e-09 -4.18512644e-09 -3.42894801e-09 -3.42439729e-09 
 4.81537752e-06  1.30328151e-08  1.30328150e-08  1.30326810e-08  1.30328151e-08  1.38639867e-08  1.38639867e-08  1.30328151e-08  1.30282049e-08 
 4.81737752e-06 -4.00402723e-09 -4.00402720e-09 -4.00388882e-09 -4.00402722e-09 -4.91044021e-09 -4.91044022e-09 -4.00402723e-09 -3.99936793e-09 
 4.81937752e-06  1.36082050e-08  1.36082049e-08  1.36080624e-08  1.36082050e-08  1.45899727e-08  1.45899727e-08  1.36082050e-08  1.36035074e-08 
 4.82137752e-06 -4.57917174e-09 -4.57917169e-09 -4.57902513e-09 -4.57917171e-09 -5.63637674e-09 -5.63637677e-09 -4.57917172e-09 -4.57444682e-09 
 4.82337752e-06  1.41825586e-08  1.41825585e-08  1.41824081e-08  1.41825586e-08  1.53151555e-08  1.53151555e-08  1.41825586e-08  1.41778180e-08 
 4.82537752e-06 -5.15219996e-09 -5.15219992e-09 -5.15204578e-09 -5.15219992e-09 -6.36011991e-09 -6.36011993e-09 -5.15219994e-09 -5.14745552e-09 
 4.82737752e-06  1.47537393e-08  1.47537393e-08  1.47535815e-08  1.47537393e-08  1.60367924e-08  1.60367924e-08  1.47537393e-08  1.47490033e-08 
 4.82937752e-06 -5.72102254e-09 -5.72102248e-09 -5.72086147e-09 -5.72102249e-09 -7.07900243e-09 -7.07900241e-09 -5.72102250e-09 -5.71630755e-09 
 4.83137752e-06  1.53197069e-08  1.53197069e-08  1.53195428e-08  1.53197069e-08  1.67522929e-08  1.67522929e-08  1.53197069e-08  1.53150259e-08 
 4.83337752e-06 -6.28365008e-09 -6.28365004e-09 -6.28348305e-09 -6.28365006e-09 -7.79051147e-09 -7.79051148e-09 -6.28365006e-09 -6.27901626e-09 
